Cuenca;Aliviadero;Colector;Condicion;Caudal;Fecha;Hora;Datos
La Doctora;9392231;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;2.73
La Doctora;9392231;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;2.72
La Doctora;9392231;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;2.72
La Doctora;9392231;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;2.72
La Doctora;9392231;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;2.71
La Doctora;9392231;La Escuela;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;2.71
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:05 a. m.;0.08333;1.89
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:10 a. m.;0.16667;1.89
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:15 a. m.;0.25000;1.90
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:20 a. m.;0.33333;1.91
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:25 a. m.;0.41667;1.91
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:30 a. m.;0.50000;1.92
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:35 a. m.;0.58333;1.92
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:40 a. m.;0.66667;1.93
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:45 a. m.;0.75000;1.94
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:50 a. m.;0.83333;1.94
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:55 a. m.;0.91667;1.95
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:00 a. m.;1.00000;1.96
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:05 a. m.;1.08333;1.96
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:10 a. m.;1.16667;1.95
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:15 a. m.;1.25000;1.95
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:20 a. m.;1.33333;1.95
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:25 a. m.;1.41667;1.95
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:30 a. m.;1.50000;1.94
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:35 a. m.;1.58333;1.94
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:40 a. m.;1.66667;1.94
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:45 a. m.;1.75000;1.93
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:50 a. m.;1.83333;1.93
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:55 a. m.;1.91667;1.93
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 12:00 p. m.;2.00000;1.92
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:05 a. m.;0.08333;16.80
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:10 a. m.;0.16667;31.61
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:15 a. m.;0.25000;44.38
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:20 a. m.;0.33333;82.70
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:25 a. m.;0.41667;728.16
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:30 a. m.;0.50000;394.63
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:35 a. m.;0.58333;77.13
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:40 a. m.;0.66667;39.19
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:45 a. m.;0.75000;15.39
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:50 a. m.;0.83333;4.97
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:55 a. m.;0.91667;2.32
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:00 a. m.;1.00000;1.99
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:05 a. m.;1.08333;1.96
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:10 a. m.;1.16667;1.95
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:15 a. m.;1.25000;1.95
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:20 a. m.;1.33333;1.95
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:25 a. m.;1.41667;1.95
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:30 a. m.;1.50000;1.94
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:35 a. m.;1.58333;1.94
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:40 a. m.;1.66667;1.94
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:45 a. m.;1.75000;1.93
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:50 a. m.;1.83333;1.93
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:55 a. m.;1.91667;1.93
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 12:00 p. m.;2.00000;1.92
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:05 a. m.;0.08333;0.00
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:10 a. m.;0.16667;0.00
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:15 a. m.;0.25000;4.40
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:20 a. m.;0.33333;27.44
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:25 a. m.;0.41667;715.61
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:30 a. m.;0.50000;373.80
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:35 a. m.;0.58333;31.27
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:40 a. m.;0.66667;2.50
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:45 a. m.;0.75000;0.00
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:50 a. m.;0.83333;0.00
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:55 a. m.;0.91667;0.00
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:00 a. m.;1.00000;0.00
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:05 a. m.;1.08333;0.00
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:10 a. m.;1.16667;0.00
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:15 a. m.;1.25000;0.00
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:20 a. m.;1.33333;0.00
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:25 a. m.;1.41667;0.00
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:30 a. m.;1.50000;0.00
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:35 a. m.;1.58333;0.00
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:40 a. m.;1.66667;0.00
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:45 a. m.;1.75000;0.00
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:50 a. m.;1.83333;0.00
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:55 a. m.;1.91667;0.00
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 12:00 p. m.;2.00000;0.00
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;16.54
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;31.40
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;39.85
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;57.09
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;1.61
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;24.39
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;47.21
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;36.93
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;15.66
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;5.07
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;2.33
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;2.00
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;1.96
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;1.95
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;1.95
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;1.95
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;1.95
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;1.94
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;1.94
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;1.94
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;1.93
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;1.93
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;1.93
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;1.92
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 11:05 a. m.;0.08333;12.41
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 11:10 a. m.;0.16667;12.44
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 11:15 a. m.;0.25000;12.47
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 11:20 a. m.;0.33333;12.51
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 11:25 a. m.;0.41667;12.54
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 11:30 a. m.;0.50000;12.57
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 11:35 a. m.;0.58333;12.58
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 11:40 a. m.;0.66667;12.56
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 11:45 a. m.;0.75000;12.54
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 11:50 a. m.;0.83333;12.52
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 11:55 a. m.;0.91667;12.49
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 12:00 p. m.;1.00000;12.47
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 12:05 p. m.;1.08333;12.45
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 12:10 p. m.;1.16667;12.42
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 12:15 p. m.;1.25000;12.40
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 12:20 p. m.;1.33333;12.38
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 12:25 p. m.;1.41667;12.35
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 12:30 p. m.;1.50000;12.33
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 12:35 p. m.;1.58333;12.30
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 12:40 p. m.;1.66667;12.26
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 12:45 p. m.;1.75000;12.22
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 12:50 p. m.;1.83333;12.19
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 12:55 p. m.;1.91667;12.15
La Mina;6067310;Sabaneta Norte;Seco;Residual;1/01/2000 1:00 p. m.;2.00000;12.11
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:05 a. m.;0.08333;12.41
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:10 a. m.;0.16667;12.46
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:15 a. m.;0.25000;12.86
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:20 a. m.;0.33333;14.69
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:25 a. m.;0.41667;26.97
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:30 a. m.;0.50000;341.75
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:35 a. m.;0.58333;606.18
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:40 a. m.;0.66667;435.45
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:45 a. m.;0.75000;229.07
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:50 a. m.;0.83333;142.18
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:55 a. m.;0.91667;90.43
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:00 p. m.;1.00000;47.15
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:05 p. m.;1.08333;23.54
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:10 p. m.;1.16667;15.64
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:15 p. m.;1.25000;13.30
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:20 p. m.;1.33333;12.61
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:25 p. m.;1.41667;12.41
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:30 p. m.;1.50000;12.36
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:35 p. m.;1.58333;12.32
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:40 p. m.;1.66667;12.27
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:45 p. m.;1.75000;12.23
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:50 p. m.;1.83333;12.19
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:55 p. m.;1.91667;12.15
La Mina;6067310;Sabaneta Norte;Lluvia;Combinado;1/01/2000 1:00 p. m.;2.00000;12.11
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;0.08333;12.40
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;0.16667;12.45
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;0.25000;12.84
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;0.33333;14.61
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;0.41667;26.33
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;0.50000;69.86
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;0.58333;77.15
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;0.66667;71.62
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;0.75000;62.68
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;0.83333;53.65
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;0.91667;45.50
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;1.00000;35.06
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:05 p. m.;1.08333;23.86
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:10 p. m.;1.16667;15.74
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:15 p. m.;1.25000;13.33
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:20 p. m.;1.33333;12.62
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:25 p. m.;1.41667;12.42
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:30 p. m.;1.50000;12.36
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:35 p. m.;1.58333;12.32
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:40 p. m.;1.66667;12.27
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:45 p. m.;1.75000;12.23
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:50 p. m.;1.83333;12.19
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:55 p. m.;1.91667;12.15
La Mina;6067310;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 1:00 p. m.;2.00000;12.11
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:05 a. m.;0.08333;0.00
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:10 a. m.;0.16667;0.00
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:15 a. m.;0.25000;0.00
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:20 a. m.;0.33333;0.00
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:25 a. m.;0.41667;0.00
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:30 a. m.;0.50000;268.22
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:35 a. m.;0.58333;528.21
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:40 a. m.;0.66667;365.66
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:45 a. m.;0.75000;167.19
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:50 a. m.;0.83333;89.02
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:55 a. m.;0.91667;45.46
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:00 p. m.;1.00000;12.70
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:05 p. m.;1.08333;0.00
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:10 p. m.;1.16667;0.00
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:15 p. m.;1.25000;0.00
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:20 p. m.;1.33333;0.00
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:25 p. m.;1.41667;0.00
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:30 p. m.;1.50000;0.00
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:35 p. m.;1.58333;0.00
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:40 p. m.;1.66667;0.00
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:45 p. m.;1.75000;0.00
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:50 p. m.;1.83333;0.00
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:55 p. m.;1.91667;0.00
La Mina;6067310;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 1:00 p. m.;2.00000;0.00
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 11:05 a. m.;0.08333;17.61
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 11:10 a. m.;0.16667;17.66
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 11:15 a. m.;0.25000;17.71
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 11:20 a. m.;0.33333;17.76
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 11:25 a. m.;0.41667;17.80
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 11:30 a. m.;0.50000;17.85
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 11:35 a. m.;0.58333;17.87
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 11:40 a. m.;0.66667;17.86
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 11:45 a. m.;0.75000;17.83
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 11:50 a. m.;0.83333;17.80
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 11:55 a. m.;0.91667;17.77
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 12:00 p. m.;1.00000;17.74
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 12:05 p. m.;1.08333;17.71
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 12:10 p. m.;1.16667;17.68
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 12:15 p. m.;1.25000;17.64
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 12:20 p. m.;1.33333;17.61
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 12:25 p. m.;1.41667;17.58
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 12:30 p. m.;1.50000;17.55
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 12:35 p. m.;1.58333;17.50
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 12:40 p. m.;1.66667;17.46
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 12:45 p. m.;1.75000;17.40
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 12:50 p. m.;1.83333;17.35
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 12:55 p. m.;1.91667;17.29
La Mina;6064315;Sabaneta Norte;Seco;Residual;1/01/2000 1:00 p. m.;2.00000;17.24
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:05 a. m.;0.08333;20.78
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:10 a. m.;0.16667;60.99
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:15 a. m.;0.25000;119.26
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:20 a. m.;0.33333;194.01
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:25 a. m.;0.41667;356.93
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:30 a. m.;0.50000;1417.48
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:35 a. m.;0.58333;1817.85
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:40 a. m.;0.66667;1469.58
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:45 a. m.;0.75000;892.81
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:50 a. m.;0.83333;548.27
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:55 a. m.;0.91667;347.78
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:00 p. m.;1.00000;186.27
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:05 p. m.;1.08333;94.38
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:10 p. m.;1.16667;53.01
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:15 p. m.;1.25000;34.67
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:20 p. m.;1.33333;26.40
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:25 p. m.;1.41667;22.14
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:30 p. m.;1.50000;20.01
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:35 p. m.;1.58333;18.92
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:40 p. m.;1.66667;18.27
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:45 p. m.;1.75000;17.88
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:50 p. m.;1.83333;17.65
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:55 p. m.;1.91667;17.49
La Mina;6064315;Sabaneta Norte;Lluvia;Combinado;1/01/2000 1:00 p. m.;2.00000;17.37
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;0.08333;20.68
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;0.16667;57.83
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;0.25000;91.60
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;0.33333;126.56
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;0.41667;192.11
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;0.50000;208.39
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;0.58333;222.29
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;0.66667;210.13
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;0.75000;191.16
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;0.83333;184.24
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;0.91667;189.19
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;1.00000;123.52
